Cl32Na32_82254e
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           
31                            262.84479268622783            -212.40357223831936           2.174419589754816             -214.57799182807418           1404.3910705817434            0.004271645181150813          
32                            276.4934204506698             -212.28344928068228           2.2873297344868906            -214.57077901516917           1404.3910705817434            0.004489488228536794          
33                            302.3802535786607             -212.06703735490655           2.501482111237273             -214.5685194661438            1404.3910705817434            0.00469765569044698           
34                            298.94854015681364            -212.09309734350944           2.473092791385704             -214.56619013489515           1404.3910705817434            0.004904507482747932          
35                            301.14036770129076            -212.07232648213778           2.491224985298956             -214.56355146743672           1404.3910705817434            0.005110932457655332          
36                            305.8468399885327             -212.03241448915907           2.530159922664193             -214.56257441182325           1404.3910705817434            0.005302791764684464          
37                            317.73032078806045            -211.93461128447177           2.6284676470854813            -214.56307893155724           1404.3910705817434            0.0054941053018535526         
38                            307.26084875723785            -212.0167678465181            2.541857504097461             -214.55862535061556           1404.3910705817434            0.005694892282266116          
39                            295.09498831605885            -212.1125757416543            2.441213755369663             -214.55378949702396           1404.3910705817434            0.005894226308514057          
40                            293.7376527821219             -212.12025923910448           2.4299850110422607            -214.55024425014673           1404.3910705817434            0.006105940969362054          
41                            293.19394503463224            -212.12230830082967           2.425487114145919             -214.54779541497558           1404.3910705817434            0.006328989335584842          
42                            298.71239186473736            -212.07443473888134           2.4711392222579684            -214.5455739611393            1404.3910705817434            0.006569279040632714          
43                            304.1003092978199             -212.02542953471192           2.515711508034471             -214.54114104274637           1404.3910705817434            0.0068134528439920935         
44                            306.01717021257076            -212.00376634056403           2.531569002798863             -214.5353353433629            1404.3910705817434            0.00706342672282814           
45                            322.40117216910227            -211.86149391325753           2.6671079056197065            -214.52860181887723           1404.3910705817434            0.007319985808224449          
46                            299.5628154830305             -212.03744455803945           2.4781744682535556            -214.515619026293             1404.3910705817434            0.007581672803401273          
47                            293.7471786009178             -212.0741181310812            2.4300638146844653            -214.50418194576568           1404.3910705817434            0.007829386519784024          
48                            302.32686382525554            -211.98974021067554           2.501040437181227             -214.49078064785675           1404.3910705817434            0.00806630927804657           
49                            310.518533105922              -211.90695655529788           2.568807144577775             -214.47576369987567           1404.3910705817434            0.00831358996755455           
50                            278.18694422855907            -212.1598952668671            2.301339642161774             -214.46123490902886           1404.3910705817434            0.008553928510099954          
